cid,character,src_slot,dst_bank,dst_slot,movement_type,predicate_kind,predicate_text,predicate_args,raw_move_id,source_pc,callcond_idx,dst_animation_hex,dst_animation_length,dst_has_attack_cell,dst_mot_status,dst_mot_size,dst_mot_sha1,distance_tier,confidence,score,reason
064,Azwel,507,0,508,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x01FC,0x6E159,0x07,0430,100.0,True,character_motion_section,8600,7bd23cc3a8f052198ea6d067a09f7ac0ef92bc8c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,1496,2,1476,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x25C4,0x7D5D6,0x07,005C,100.0,False,character_motion_section,2488,11cdb4f5083412820d4a532c604dac35d765610d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2030,2,1664,backstep_candidate,direction,(any:back),0x0006 0x0001,0x2680,0x93690,0x07,1491,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2030,2,1664,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x2680,0x936EA,0x07,1491,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2031,2,2333,backstep_candidate,direction,(any:back),0x0006 0x0001,0x291D,0x9389C,0x07,1254,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2031,2,2333,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x291D,0x938F6,0x07,1254,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2164,2,2339,backstep_candidate,direction,(any:back),0x0006 0x0001,0x2923,0x9D5AF,0x07,15DF,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2164,2,2339,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x2923,0x9D610,0x07,15DF,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2166,2,2339,backstep_candidate,direction,(any:back),0x0006 0x0001,0x2923,0x9D7E0,0x07,15DF,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2166,2,2339,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x2923,0x9D841,0x07,15DF,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2220,2,2342,backstep_candidate,direction,(any:back),0x0006 0x0001,0x2926,0xA0F4B,0x07,1168,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2221,2,2342,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x2926,0xA10B9,0x07,1168,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2259,2,2344,backstep_candidate,direction,(any:back),0x0006 0x0001,0x2928,0xA371D,0x07,1251,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2261,2,2344,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x2928,0xA3A3A,0x07,1251,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2599,0,354,unknown_directional,direction,(motion ?),0x0005 ,0x0162,0xC7DB7,0x07,033A,100.0,True,character_motion_section,11352,3509c72f9bc2599a0db69a3961d1b49cf3771fec,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2612,0,528,sidestep_down_candidate,direction,(any:down),0x0006 0x0008,0x0210,0xC9693,0x07,0366,100.0,False,character_motion_section,6024,204071f1444faa15a38b7bb0ad048f93fb19fe5d,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2612,0,528,sidestep_down_candidate,direction,(any:down),0x0006 0x0008,0x0210,0xC9829,0x07,0366,100.0,False,character_motion_section,6024,204071f1444faa15a38b7bb0ad048f93fb19fe5d,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2920,0,113,unknown_directional,direction,stick:any,0x0005 0x8001,0x0071,0xEE280,0x06,10BF,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,unknown_without_motion_decode,50,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2920,0,114,unknown_directional,direction,stick:any,0x0005 0x8001,0x0072,0xEE34B,0x06,10C2,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,unknown_without_motion_decode,50,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2920,0,115,unknown_directional,direction,stick:any,0x0005 0x8001,0x0073,0xEE416,0x06,10AB,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,unknown_without_motion_decode,50,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2920,0,116,unknown_directional,direction,stick:any,0x0005 0x8001,0x0074,0xEE4E1,0x06,10AD,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,unknown_without_motion_decode,50,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
064,Azwel,2937,0,483,forward_diagonal,direction,(forward+up),0x0006 0x0600,0x01E3,0xEF949,0x07,053B,100.0,True,character_motion_section,6016,cae76d6742e9eb517ec62ba8c6164f4bfe523b7a,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2937,0,477,eight_way_or_ambiguous,direction,(back+forward),0x0006 0x0300,0x01DD,0xEF97A,0x07,0533,100.0,True,character_motion_section,4312,74d629bfb0a779cd3cbaf9c1cddff1a67e1c1bfd,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2938,0,494,eight_way_or_ambiguous,direction,(back+forward),0x0006 0x0300,0x01EE,0xEFB11,0x07,04EC,100.0,True,character_motion_section,6224,89edfd8428300db7be2005aac45aaffc9712a749,shared_movement_asset_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2938,0,493,eight_way_or_ambiguous,direction,(back+forward),0x0006 0x0300,0x01ED,0xEFB42,0x07,059F,100.0,True,character_motion_section,8728,d02966134ce8569f4a4ce7fa8a1199490d41adaf,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2939,0,507,forward_diagonal,direction,(forward+up),0x0006 0x0600,0x01FB,0xEFE8B,0x07,0330,100.0,True,character_motion_section,6424,cdf9d5db268a3e3fb0fd30b1104e500f13aad53f,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2939,0,505,eight_way_or_ambiguous,direction,(back+forward),0x0006 0x0300,0x01F9,0xEFEBC,0x07,0428,100.0,True,character_motion_section,5912,d7bc9753fb629fa4ea5732530b5b828f4afafff5,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,326,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0146,0xF0264,0x07,0352,100.0,True,character_motion_section,12088,08deec58fabfe0b353f5b87d8d36c04e4a8dc1ef,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,326,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0146,0xF0300,0x07,0352,100.0,True,character_motion_section,12088,08deec58fabfe0b353f5b87d8d36c04e4a8dc1ef,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,514,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0202,0xF0360,0x07,0357,100.0,True,character_motion_section,15496,1778497a1440bc5d8080cb020052ee55ab8b3263,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,514,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0202,0xF03CC,0x07,0357,100.0,True,character_motion_section,15496,1778497a1440bc5d8080cb020052ee55ab8b3263,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,514,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0202,0xF0468,0x07,0357,100.0,True,character_motion_section,15496,1778497a1440bc5d8080cb020052ee55ab8b3263,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,516,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0204,0xF04EC,0x07,0357,100.0,True,character_motion_section,15496,1778497a1440bc5d8080cb020052ee55ab8b3263,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,516,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0204,0xF05A0,0x07,0357,100.0,True,character_motion_section,15496,1778497a1440bc5d8080cb020052ee55ab8b3263,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,327,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0147,0xF064E,0x07,0352,100.0,True,character_motion_section,12088,08deec58fabfe0b353f5b87d8d36c04e4a8dc1ef,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,327,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0147,0xF06EA,0x07,0352,100.0,True,character_motion_section,12088,08deec58fabfe0b353f5b87d8d36c04e4a8dc1ef,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,517,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0205,0xF074A,0x07,033B,100.0,True,character_motion_section,11832,455cf026c2e075ab1a6db1f0fa332f5205bb5d05,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,517,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0205,0xF07B6,0x07,033B,100.0,True,character_motion_section,11832,455cf026c2e075ab1a6db1f0fa332f5205bb5d05,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,517,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0205,0xF0852,0x07,033B,100.0,True,character_motion_section,11832,455cf026c2e075ab1a6db1f0fa332f5205bb5d05,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,519,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0207,0xF08D6,0x07,033B,100.0,True,character_motion_section,11832,455cf026c2e075ab1a6db1f0fa332f5205bb5d05,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,519,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0207,0xF098A,0x07,033B,100.0,True,character_motion_section,11832,455cf026c2e075ab1a6db1f0fa332f5205bb5d05,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,328,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0148,0xF0A38,0x07,0352,100.0,True,character_motion_section,12088,08deec58fabfe0b353f5b87d8d36c04e4a8dc1ef,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,328,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0148,0xF0AD4,0x07,0352,100.0,True,character_motion_section,12088,08deec58fabfe0b353f5b87d8d36c04e4a8dc1ef,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,520,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0208,0xF0B34,0x07,0351,100.0,True,character_motion_section,15008,05ac6a464931824e8a1b569121e219cb7efd093f,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,520,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0208,0xF0BA0,0x07,0351,100.0,True,character_motion_section,15008,05ac6a464931824e8a1b569121e219cb7efd093f,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,520,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0208,0xF0C3C,0x07,0351,100.0,True,character_motion_section,15008,05ac6a464931824e8a1b569121e219cb7efd093f,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,523,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x020B,0xF0CC0,0x07,0351,100.0,True,character_motion_section,15008,05ac6a464931824e8a1b569121e219cb7efd093f,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,523,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x020B,0xF0D74,0x07,0351,100.0,True,character_motion_section,15008,05ac6a464931824e8a1b569121e219cb7efd093f,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,329,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0149,0xF0E22,0x07,0352,100.0,True,character_motion_section,12088,08deec58fabfe0b353f5b87d8d36c04e4a8dc1ef,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,329,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0149,0xF0EBE,0x07,0352,100.0,True,character_motion_section,12088,08deec58fabfe0b353f5b87d8d36c04e4a8dc1ef,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,514,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0202,0xF0F1E,0x07,0357,100.0,True,character_motion_section,15496,1778497a1440bc5d8080cb020052ee55ab8b3263,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,514,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0202,0xF0F8A,0x07,0357,100.0,True,character_motion_section,15496,1778497a1440bc5d8080cb020052ee55ab8b3263,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,517,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0205,0xF100E,0x07,033B,100.0,True,character_motion_section,11832,455cf026c2e075ab1a6db1f0fa332f5205bb5d05,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,520,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0208,0xF1092,0x07,0351,100.0,True,character_motion_section,15008,05ac6a464931824e8a1b569121e219cb7efd093f,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,514,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0202,0xF112E,0x07,0357,100.0,True,character_motion_section,15496,1778497a1440bc5d8080cb020052ee55ab8b3263,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,517,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0205,0xF119A,0x07,033B,100.0,True,character_motion_section,11832,455cf026c2e075ab1a6db1f0fa332f5205bb5d05,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,520,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0208,0xF1206,0x07,0351,100.0,True,character_motion_section,15008,05ac6a464931824e8a1b569121e219cb7efd093f,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,516,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0204,0xF12C0,0x07,0357,100.0,True,character_motion_section,15496,1778497a1440bc5d8080cb020052ee55ab8b3263,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,516,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0204,0xF13BE,0x07,0357,100.0,True,character_motion_section,15496,1778497a1440bc5d8080cb020052ee55ab8b3263,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,523,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x020B,0xF142A,0x07,0351,100.0,True,character_motion_section,15008,05ac6a464931824e8a1b569121e219cb7efd093f,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,519,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0207,0xF1496,0x07,033B,100.0,True,character_motion_section,11832,455cf026c2e075ab1a6db1f0fa332f5205bb5d05,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,432,sidestep_up_candidate,direction,(any:up),0x0005 0x0004,0x01B0,0xF1622,0x07,034E,100.0,True,character_motion_section,8208,45b905d6d2322416c9b9699696a9ab76580f9339,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,434,sidestep_up_candidate,direction,(any:up),0x0005 0x0004,0x01B2,0xF16A6,0x07,0361,100.0,True,character_motion_section,8920,65428fcd322748f9388adc9df702739893bcaeec,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
064,Azwel,2940,0,433,sidestep_up_candidate,direction,(any:up),0x0005 0x0004,0x01B1,0xF172A,0x07,034E,100.0,True,character_motion_section,8208,45b905d6d2322416c9b9699696a9ab76580f9339,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
