cid,character,movement_type,route_kind,quality_status,quality_score,quality_grade,distance_f4,distance_f8,distance_f12,distance_f16,total_distance,peak_distance,first_movement_frame,first_frame_8_units,first_frame_16_units,first_frame_30_units,earliest_guard_or_neutral_frame,earliest_attack_cancel_frame,recovery_trust_status,recovery_trust_confidence,plain_movement,has_attack_cell,root_decode_confidence,selection_reason,reason
028,Hilde,forward_step_candidate,unresolved,unranked,,Unranked,0.03000000142492354,0.1540000073146075,0.3980000189039856,0.6800000322982669,,,3,,,,,8,attack_followup_only,confirmed_static_data,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cell: damage-bearing Mid cell has invalid active window 999-999; unranked unless route is trusted basic movement and root motion is decoded with high confidence
028,Hilde,sidestep_down_candidate,trusted_basic,rankable_static_distance,19.767,D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
028,Hilde,sidestep_up_candidate,unresolved,unranked,,Unranked,0.05300000251736492,0.019000000902451575,0.10200000484474003,0.12000000569969416,,,1,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
030,Amy,back_diagonal,unresolved,unranked,,Unranked,0.0,0.0,0.0,0.0,,,,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; cell index is outside this KHD bank; shared/common cell semantics are not resolved; unranked unless route is trusted basic movement and root motion is decoded with high confidence
030,Amy,backstep_candidate,trusted_basic,rankable_static_distance,16.611,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
030,Amy,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,57.01,B,0.4030000191414729,0.6750000320607796,0.8390000398503616,0.9200000436976552,0.9410000446951017,0.9410000446951017,1,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
030,Amy,forward_diagonal,unresolved,unranked,,Unranked,0.0,0.0,0.0,0.0,,,,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
030,Amy,forward_step_candidate,trusted_basic,rankable_static_distance,13.0,D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
030,Amy,sidestep_down_candidate,trusted_basic,rankable_static_distance,57.726,B,0.006000000284984708,0.018000000854954123,0.03100000147242099,0.041000001947395504,0.05400000256486237,0.05400000256486237,6,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
030,Amy,sidestep_up_candidate,unresolved,unranked,,Unranked,0.07000000332482159,0.09500000451225787,0.011000000522471964,0.00800000037997961,,,1,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
060,2B,back_diagonal,unresolved,unknown_no_static_route,,Unranked,,,,,,,,,,,,,unknown_from_static_bytecode,unknown,False,False,unknown,no direction-gated route found for this movement type,no direction-gated route found for this movement type
060,2B,backstep_candidate,unresolved,unranked,,Unranked,0.06600000313483179,0.22500001068692654,0.421000019996427,0.4130000196164474,,,2,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
060,2B,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,80.405,A,0.5820421223431419,0.8600285287494168,1.0690229691457183,1.1870067960405264,1.3221513400738485,1.3221513400738485,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
060,2B,forward_diagonal,unresolved,unranked,,Unranked,0.11047624703714737,0.25109760251629,0.47400424190449525,0.625447869258967,,,1,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
060,2B,forward_step_candidate,unresolved,unranked,,Unranked,0.13400000636465847,0.33800001605413854,0.6170000293059275,0.9270000440301374,,,1,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
060,2B,sidestep_down_candidate,trusted_basic,rankable_static_distance,73.421,A,0.042000001994892955,0.014000000664964318,0.07100000337231904,0.010000000474974513,0.10600000503472984,0.10600000503472984,1,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
060,2B,sidestep_up_candidate,trusted_basic,rankable_static_distance,59.952,B,0.0740000035148114,0.06200000294484198,0.01600000075995922,0.014000000664964318,0.0800000037997961,0.0800000037997961,1,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
061,Haohmaru,back_diagonal,unresolved,unranked,,Unranked,0.11921829285039516,0.34438352351179013,0.6892206070083473,1.0480019581726285,,,1,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
061,Haohmaru,backstep_candidate,trusted_basic,rankable_static_distance,16.611,D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
061,Haohmaru,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,14.204,D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
061,Haohmaru,forward_diagonal,unresolved,unranked,,Unranked,0.16022484962922948,0.33224390210522686,0.7278908230845307,1.0490805996435844,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
061,Haohmaru,forward_step_candidate,unresolved,unranked,,Unranked,0.1810000085970387,0.17300000821705908,0.0,0.21100001002196223,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
061,Haohmaru,sidestep_down_candidate,trusted_basic,rankable_static_distance,77.007,A,0.03100000147242099,0.029000001377426088,0.058000002754852176,0.09600000455975533,0.1110000052722171,0.1110000052722171,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
061,Haohmaru,sidestep_up_candidate,unresolved,unranked,,Unranked,0.003000000142492354,0.003000000142492354,0.003000000142492354,0.0010000000474974513,,,,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
062,Groh,back_diagonal,unresolved,unknown_no_static_route,,Unranked,,,,,,,,,,,,,unknown_from_static_bytecode,unknown,False,False,unknown,no direction-gated route found for this movement type,no direction-gated route found for this movement type
062,Groh,backstep_candidate,unresolved,unranked,,Unranked,0.0,0.0,0.0,0.0,,,,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
062,Groh,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,81.825,S,0.5004408294600061,0.8676278415945828,1.1368909898415545,1.3341342395286768,1.6486701483944222,1.6486701483944222,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
062,Groh,forward_diagonal,unresolved,unknown_no_static_route,,Unranked,,,,,,,,,,,,,unknown_from_static_bytecode,unknown,False,False,unknown,no direction-gated route found for this movement type,no direction-gated route found for this movement type
062,Groh,forward_step_candidate,unresolved,unranked,,Unranked,0.05300000251736492,0.03600000170990825,0.050000002374872565,0.08300000394228846,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
062,Groh,sidestep_down_candidate,trusted_basic,rankable_static_distance,19.767,D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
062,Groh,sidestep_up_candidate,unresolved,unranked,,Unranked,0.04500000213738531,0.009000000427477062,0.021000000997446477,0.020000000949949026,,,1,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
064,Azwel,back_diagonal,unresolved,unknown_no_static_route,,Unranked,,,,,,,,,,,,,unknown_from_static_bytecode,unknown,False,False,unknown,no direction-gated route found for this movement type,no direction-gated route found for this movement type
064,Azwel,backstep_candidate,unresolved,unranked,,Unranked,0.0,0.0,0.0,0.0,,,,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
064,Azwel,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,52.627,B,0.22305605736311332,0.3803367110095776,0.5199856014210368,0.64294715122558,1.0400312989293465,1.0400312989293465,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
064,Azwel,forward_diagonal,unresolved,unranked,,Unranked,0.09400000446476042,0.21200001006945968,0.2380000113043934,0.17500000831205398,,,1,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
064,Azwel,forward_step_candidate,unresolved,unranked,,Unranked,0.05900000280234963,0.20000000949949026,0.3570000169565901,0.5080000241287053,,,2,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
064,Azwel,sidestep_down_candidate,trusted_basic,rankable_static_distance,19.767,D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
064,Azwel,sidestep_up_candidate,unresolved,unranked,,Unranked,0.0,0.0,0.0,0.0,,,,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
065,Geralt,back_diagonal,unresolved,unknown_no_static_route,,Unranked,,,,,,,,,,,,,unknown_from_static_bytecode,unknown,False,False,unknown,no direction-gated route found for this movement type,no direction-gated route found for this movement type
065,Geralt,backstep_candidate,unresolved,unranked,,Unranked,0.33400001586414874,0.61600002925843,0.8670000411802903,1.1290000536246225,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
065,Geralt,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,45.281,B,0.22100227292890257,0.45700986842785557,0.7002578429277294,0.8148405138880197,0.8164717161825469,0.8164717161825469,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
065,Geralt,forward_diagonal,trusted_basic,rankable_static_distance,57.63,B,0.11597414055590785,0.3712142414971412,0.6790029777526206,0.9781784555459498,2.2800003275924343,2.2800003275924343,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
065,Geralt,forward_step_candidate,unresolved,unranked,,Unranked,0.11000000522471964,0.37300001771654934,0.6730000319657847,0.9760000463575125,,,1,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
